,Symbol,Name,Market Cap,Country,Sector,Industry,XGB StragyReturn,XGB recall -1,XGB recall 0,XGB recall 1,XGB precision -1 ,XGB precision 0,XGB precision 1,XGB accuracy,RandomForest StragyReturn,RandomForest recall -1,RandomForest recall 0,RandomForest recall 1,RandomForest precision -1 ,RandomForest precision 0,RandomForest precision 1,RandomForest accuracy,KNN StragyReturn,KNN recall -1,KNN recall 0,KNN recall 1,KNN precision -1 ,KNN precision 0,KNN precision 1,KNN accuracy,Stacking StragyReturn,Stacking recall -1,Stacking recall 0,Stacking recall 1,Stacking precision -1 ,Stacking precision 0,Stacking precision 1,Stacking accuracy,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1
0,CYBR,CyberArk Software Ltd. Ordinary Shares,7783351433.0,Israel,Technology,Computer Software: Prepackaged Software,1.0193701277235367e-05,0.5192307692307693,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.39473684210526316,0.39473684210526316,0.39039039039039036,8.505901187731565e-05,0.5096153846153846,0.43333333333333335,0.43333333333333335,0.33125,0.29545454545454547,0.29545454545454547,0.3303303303303303,0.0001483126869883175,0.7596153846153846,0.24444444444444444,0.24444444444444444,0.32510288065843623,0.3055555555555556,0.3055555555555556,0.3333333333333333,8.250213834401726e-05,0.5769230769230769,0.3,0.3,0.31088082901554404,0.313953488372093,0.313953488372093,0.35135135135135137,,,,,,,
0,CYCC,Cyclacel Pharmaceuticals Inc. Common Stock,41995318.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0012121721130200365,0.696969696969697,0.2916666666666667,0.2916666666666667,0.575,0.35,0.35,0.4772727272727273,-0.0005917721922848415,0.6060606060606061,0.4166666666666667,0.4166666666666667,0.46511627906976744,0.3225806451612903,0.3225806451612903,0.4090909090909091,-0.00024274072578689166,0.30303030303030304,0.7083333333333334,0.7083333333333334,0.4166666666666667,0.2982456140350877,0.2982456140350877,0.36363636363636365,-0.0006785546808530065,0.696969696969697,0.375,0.375,0.46,0.5294117647058824,0.5294117647058824,0.4772727272727273,,,,,,,
0,CYCN,Cyclerion Therapeutics Inc. Common Stock,100492528.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.00014865581477282492,0.5,0.37037037037037035,0.37037037037037035,0.4177215189873418,0.3076923076923077,0.3076923076923077,0.3567567567567568,0.00037376441921099806,0.6060606060606061,0.2037037037037037,0.2037037037037037,0.3508771929824561,0.3142857142857143,0.3142857142857143,0.33513513513513515,-0.00047473689624280693,0.3484848484848485,0.5,0.5,0.3333333333333333,0.2967032967032967,0.2967032967032967,0.34054054054054056,-0.0005165094570726608,0.5454545454545454,0.2037037037037037,0.2037037037037037,0.391304347826087,0.2391304347826087,0.2391304347826087,0.34054054054054056,,,,,,,
0,CYD,China Yuchai International Limited Common Stock,494793892.0,Singapore,Capital Goods,Construction/Ag Equipment/Trucks,-0.001078405063666972,0.4074074074074074,0.07142857142857142,0.07142857142857142,0.3235294117647059,0.08333333333333333,0.08333333333333333,0.3472222222222222,-0.0017618409787373895,0.5925925925925926,0.0,0.0,0.41025641025641024,0.0,0.0,0.4444444444444444,-0.00023786292536458583,0.4444444444444444,0.42857142857142855,0.42857142857142855,0.41379310344827586,0.25,0.25,0.3611111111111111,-0.0010747915412359225,0.2222222222222222,0.5,0.5,0.3333333333333333,0.175,0.175,0.3194444444444444,,,,,,,
0,CYH,Community Health Systems Inc. Common Stock,1823089241.0,United States,Health Care,Hospital/Nursing Management,1.4605876282063243e-05,0.4046242774566474,0.14035087719298245,0.14035087719298245,0.4093567251461988,0.21621621621621623,0.21621621621621623,0.3463203463203463,-0.0001062093617938674,0.5953757225433526,0.11403508771929824,0.11403508771929824,0.40077821011673154,0.4642857142857143,0.4642857142857143,0.4155844155844156,-4.552476623663177e-05,0.48554913294797686,0.3157894736842105,0.3157894736842105,0.3700440528634361,0.24489795918367346,0.24489795918367346,0.3333333333333333,-2.850625874316215e-05,0.48554913294797686,0.5350877192982456,0.5350877192982456,0.3981042654028436,0.2824074074074074,0.2824074074074074,0.33766233766233766,,,,,,,
0,CYN,Cyngn Inc. Common Stock,174730624.0,United States,Technology,EDP Services,-0.0006265334865273614,0.6,0.4126984126984127,0.4126984126984127,0.39593908629441626,0.3939393939393939,0.3939393939393939,0.4254278728606357,0.0001567381064834845,0.7538461538461538,0.23809523809523808,0.23809523809523808,0.358974358974359,0.3191489361702128,0.3191489361702128,0.3471882640586797,-0.0002916736965012425,0.34615384615384615,0.7142857142857143,0.7142857142857143,0.38461538461538464,0.3358208955223881,0.3358208955223881,0.36674816625916873,-0.00035547813334754666,0.6923076923076923,0.4523809523809524,0.4523809523809524,0.391304347826087,0.3904109589041096,0.3904109589041096,0.4083129584352078,,,,,,,
0,CYRN,CYREN Ltd. Ordinary Shares,37784887.0,United States,Technology,Computer Software: Prepackaged Software,-0.001938029372297309,0.6,0.273972602739726,0.273972602739726,0.4601226993865031,0.36363636363636365,0.36363636363636365,0.46920821114369504,-0.0018248781554362262,0.672,0.2465753424657534,0.2465753424657534,0.48554913294797686,0.34615384615384615,0.34615384615384615,0.4868035190615836,-0.00042658514466760336,0.328,0.2876712328767123,0.2876712328767123,0.328,0.1926605504587156,0.1926605504587156,0.31378299120234604,-0.0015933078367896605,0.536,0.3150684931506849,0.3150684931506849,0.44370860927152317,0.3770491803278688,0.3770491803278688,0.4662756598240469,,,,,,,
0,CYT,Cyteir Therapeutics Inc. Common Stock,587864840.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,0.0013997817544616005,0.17647058823529413,0.0,0.0,0.25,0.0,0.0,0.25,-0.0006989588647557155,0.23529411764705882,0.0,0.0,0.2857142857142857,0.0,0.0,0.3,-0.0036351792220967924,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.15384615384615385,0.15384615384615385,0.375,-0.0025117375419224795,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.5,0.1111111111111111,0.1111111111111111,0.35,,,,,,,
0,CYTH,Cyclo Therapeutics Inc. Common Stock,33929166.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0005831321714792207,0.25,0.5308641975308642,0.5308641975308642,0.3968253968253968,0.3644067796610169,0.3644067796610169,0.4124087591240876,-0.000973187558844008,0.3,0.4691358024691358,0.4691358024691358,0.4225352112676056,0.36538461538461536,0.36538461538461536,0.44525547445255476,-0.0005772125205310339,0.3,0.43209876543209874,0.43209876543209874,0.410958904109589,0.29411764705882354,0.29411764705882354,0.3686131386861314,-0.0008433684824424127,0.53,0.1111111111111111,0.1111111111111111,0.35570469798657717,0.2727272727272727,0.2727272727272727,0.3905109489051095,,,,,,,
0,CYTK,Cytokinetics Incorporated Common Stock,3427457460.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-2.1437058443215665e-05,0.375,0.22429906542056074,0.22429906542056074,0.3375,0.26666666666666666,0.26666666666666666,0.35224586288416077,-1.2182329955453293e-05,0.3333333333333333,0.27102803738317754,0.27102803738317754,0.3221476510067114,0.2636363636363636,0.2636363636363636,0.34988179669030733,-3.667036402786067e-05,0.3263888888888889,0.3364485981308411,0.3364485981308411,0.34306569343065696,0.2517482517482518,0.2517482517482518,0.34278959810874704,4.4440914705397244e-06,0.5208333333333334,0.17757009345794392,0.17757009345794392,0.32894736842105265,0.25675675675675674,0.25675675675675674,0.3380614657210402,,,,,,,
0,CYTO,Altamira Therapeutics Ltd. Common Shares 0.01 SF (Bermuda),23466184.0,Bermuda,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0007256170691364289,0.4552238805970149,0.2971014492753623,0.2971014492753623,0.41216216216216217,0.422680412371134,0.422680412371134,0.43855421686746987,-0.0006318349884791463,0.417910447761194,0.34782608695652173,0.34782608695652173,0.3835616438356164,0.2962962962962963,0.2962962962962963,0.37349397590361444,-6.941434124422535e-05,0.3805970149253731,0.36231884057971014,0.36231884057971014,0.34459459459459457,0.30120481927710846,0.30120481927710846,0.3325301204819277,-0.0005699511574493508,0.4552238805970149,0.2246376811594203,0.2246376811594203,0.3860759493670886,0.33695652173913043,0.33695652173913043,0.39759036144578314,,,,,,,
0,CYXT,Cyxtera Technologies Inc. Class A Common Stock,1639869951.0,United States,Technology,EDP Services,-0.000291656487507136,0.375,0.234375,0.234375,0.44594594594594594,0.30612244897959184,0.30612244897959184,0.4090909090909091,-0.00014616482673629848,0.4431818181818182,0.140625,0.140625,0.4642857142857143,0.3103448275862069,0.3103448275862069,0.4214876033057851,-0.00023404899659265754,0.4431818181818182,0.3125,0.3125,0.527027027027027,0.31746031746031744,0.31746031746031744,0.45041322314049587,0.0001474673297969298,0.36363636363636365,0.265625,0.265625,0.32653061224489793,0.23943661971830985,0.23943661971830985,0.30991735537190085,,,,,,,
0,CYXTW,Cyxtera Technologies Inc. Warrant,0.0,United States,Technology,EDP Services,0.0007814711855351506,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0006684410867748446,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.004481560579368202,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0010044198497632707,0.25,0.0,0.0,0.25,0.0,0.0,0.2222222222222222,,,,,,,
0,CZNC,Citizens & Northern Corp Common Stock,418819223.0,United States,Finance,Major Banks,0.0009740279178121406,0.18181818181818182,0.375,0.375,0.4,0.5,0.5,0.4838709677419355,-0.0019996340549125594,0.45454545454545453,0.125,0.125,0.45454545454545453,0.5,0.5,0.5161290322580645,-0.0007880373722661295,0.45454545454545453,0.125,0.125,0.29411764705882354,0.25,0.25,0.3548387096774194,-0.002605984058500988,0.7272727272727273,0.5,0.5,0.6153846153846154,0.4444444444444444,0.4444444444444444,0.5483870967741935,,,,,,,
0,CZR,Caesars Entertainment Inc. Common Stock,20394044561.0,United States,Consumer Services,Hotels/Resorts,-2.1002850338985674e-05,0.465,0.23417721518987342,0.23417721518987342,0.36470588235294116,0.3333333333333333,0.3333333333333333,0.36666666666666664,-2.0277469777615158e-06,0.52,0.37341772151898733,0.37341772151898733,0.41935483870967744,0.36645962732919257,0.36645962732919257,0.3925925925925926,-1.0455664585134851e-05,0.35,0.2848101265822785,0.2848101265822785,0.3804347826086957,0.25139664804469275,0.25139664804469275,0.3314814814814815,3.407405045511268e-05,0.26,0.5126582278481012,0.5126582278481012,0.37681159420289856,0.28321678321678323,0.28321678321678323,0.31666666666666665,,,,,,,
0,CZWI,Citizens Community Bancorp Inc. Common Stock,143883455.0,United States,Finance,Savings Institutions,-0.0001586440904341592,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.2727272727272727,0.4,0.4,0.35294117647058826,-0.00024518303785931334,0.7777777777777778,0.0,0.0,0.2916666666666667,0.0,0.0,0.3235294117647059,0.00020577033857954312,0.4444444444444444,0.07692307692307693,0.07692307692307693,0.21052631578947367,0.25,0.25,0.23529411764705882,-0.00027598505961207035,0.7777777777777778,0.07692307692307693,0.07692307692307693,0.30434782608695654,0.5,0.5,0.38235294117647056,,,,,,,
0,D,Dominion Energy Inc. Common Stock,60087104790.0,United States,Public Utilities,Electric Utilities: Central,-1.5738194889825023e-05,0.5948717948717949,0.14893617021276595,0.14893617021276595,0.36942675159235666,0.3684210526315789,0.3684210526315789,0.3892988929889299,-6.981902043613447e-06,0.7076923076923077,0.0,0.0,0.360313315926893,0.0,0.0,0.3671586715867159,5.368744501189459e-06,0.3641025641025641,0.3475177304964539,0.3475177304964539,0.3622448979591837,0.3310810810810811,0.3310810810810811,0.37453874538745385,-4.383756232016216e-06,0.10256410256410256,0.7446808510638298,0.7446808510638298,0.3448275862068966,0.24822695035460993,0.24822695035460993,0.2785977859778598,,,,,,,
0,DAC,Danaos Corporation Common Stock,1495730902.0,Greece,Transportation,Marine Transportation,-3.908710290791568e-05,0.336283185840708,0.36082474226804123,0.36082474226804123,0.3486238532110092,0.3125,0.3125,0.3611940298507463,-9.732628782153112e-05,0.45132743362831856,0.23711340206185566,0.23711340206185566,0.3469387755102041,0.2875,0.2875,0.3611940298507463,-1.1661842332958772e-05,0.30973451327433627,0.26804123711340205,0.26804123711340205,0.35,0.24299065420560748,0.24299065420560748,0.3074626865671642,-1.0084014722152463e-05,0.3185840707964602,0.3711340206185567,0.3711340206185567,0.3157894736842105,0.2857142857142857,0.2857142857142857,0.33432835820895523,,,,,,,
0,DADA,Dada Nexus Limited American Depositary Shares,5597240626.0,China,Consumer Services,Department/Specialty Retail Stores,-0.00011621247449088279,0.6129032258064516,0.09259259259259259,0.09259259259259259,0.3682170542635659,0.3125,0.3125,0.39732142857142855,0.0001961597418596042,0.8774193548387097,0.009259259259259259,0.009259259259259259,0.32929782082324455,0.16666666666666666,0.16666666666666666,0.3236607142857143,0.00013695589280801547,0.5483870967741935,0.16666666666666666,0.16666666666666666,0.32075471698113206,0.391304347826087,0.391304347826087,0.3638392857142857,8.671669690785316e-05,0.6258064516129033,0.18518518518518517,0.18518518518518517,0.3464285714285714,0.30303030303030304,0.30303030303030304,0.34151785714285715,,,,,,,
0,DAIO,Data I/O Corporation Common Stock,41984304.0,United States,Capital Goods,Industrial Machinery/Components,-0.0008787073140252008,0.25,0.2222222222222222,0.2222222222222222,0.36363636363636365,0.5,0.5,0.39215686274509803,-0.001013826877519117,0.3125,0.3888888888888889,0.3888888888888889,0.35714285714285715,0.4666666666666667,0.4666666666666667,0.37254901960784315,0.0004597869406879585,0.375,0.05555555555555555,0.05555555555555555,0.23076923076923078,0.25,0.25,0.21568627450980393,-0.00039750036762593334,0.0,0.4444444444444444,0.4444444444444444,0.0,0.38095238095238093,0.38095238095238093,0.3333333333333333,,,,,,,
0,DAKT,Daktronics Inc. Common Stock,226332598.0,United States,Capital Goods,Office Equipment/Supplies/Services,-0.00011870965055031896,0.19230769230769232,0.5819209039548022,0.5819209039548022,0.2857142857142857,0.4951923076923077,0.4951923076923077,0.45454545454545453,-0.00010784498930473559,0.23076923076923078,0.5875706214689266,0.5875706214689266,0.3037974683544304,0.5098039215686274,0.5098039215686274,0.4621212121212121,-6.95379288912383e-05,0.17307692307692307,0.768361581920904,0.768361581920904,0.27692307692307694,0.5132075471698113,0.5132075471698113,0.4823232323232323,-8.939177065622627e-05,0.0,0.8361581920903954,0.8361581920903954,0.0,0.5051194539249146,0.5051194539249146,0.5075757575757576,,,,,,,
0,DAL,Delta Air Lines Inc. Common Stock,25402148436.0,United States,Transportation,Air Freight/Delivery Services,4.378394794484409e-05,0.44075829383886256,0.14893617021276595,0.14893617021276595,0.38271604938271603,0.24705882352941178,0.24705882352941178,0.34686346863468637,5.2249606966572544e-05,0.7677725118483413,0.03546099290780142,0.03546099290780142,0.3894230769230769,0.3125,0.3125,0.36900369003690037,-3.36118176182881e-05,0.4312796208530806,0.2765957446808511,0.2765957446808511,0.44607843137254904,0.2785714285714286,0.2785714285714286,0.37453874538745385,-4.568438715005619e-05,0.3033175355450237,0.7304964539007093,0.7304964539007093,0.4025157232704403,0.2837465564738292,0.2837465564738292,0.3284132841328413,,,,,,,
0,DALN,DallasNews Corporation Series A Common Stock,33988312.0,United States,Consumer Services,Newspapers/Magazines,-0.0009960500918329538,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,0.3333333333333333,-0.0005237029451984037,0.14285714285714285,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.00027430122082222776,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.4,0.4,0.26666666666666666,0.000258902306610642,0.5714285714285714,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,,,,,,,
0,DAN,Dana Incorporated Common Stock ,3405368045.0,United States,Capital Goods,Auto Parts:O.E.M.,3.622391487740901e-05,0.2727272727272727,0.7486631016042781,0.7486631016042781,0.45652173913043476,0.5054151624548736,0.5054151624548736,0.4451476793248945,-8.92472252972571e-05,0.3181818181818182,0.27807486631016043,0.27807486631016043,0.47115384615384615,0.4727272727272727,0.4727272727272727,0.3649789029535865,-3.804039953501271e-05,0.3961038961038961,0.45989304812834225,0.45989304812834225,0.3388888888888889,0.4075829383886256,0.4075829383886256,0.35864978902953587,-3.1061764670113e-05,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.391705069124424,0.391705069124424,0.35443037974683544,,,,,,,
0,DAR,Darling Ingredients Inc. Common Stock,11559578737.0,United States,Consumer Non-Durables,Farming/Seeds/Milling,-5.631047329244574e-05,0.36923076923076925,0.3357664233576642,0.3357664233576642,0.38095238095238093,0.24731182795698925,0.24731182795698925,0.32495164410058025,2.4943172303546654e-06,0.5282051282051282,0.18248175182481752,0.18248175182481752,0.36013986013986016,0.23148148148148148,0.23148148148148148,0.32688588007736946,-1.2898553040750345e-08,0.35384615384615387,0.3284671532846715,0.3284671532846715,0.350253807106599,0.2631578947368421,0.2631578947368421,0.31334622823984526,3.4287561804018976e-06,0.5641025641025641,0.25547445255474455,0.25547445255474455,0.3716216216216216,0.26515151515151514,0.26515151515151514,0.35009671179883944,,,,,,,
0,DARE,Dare Bioscience Inc. Common Stock,127924712.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0006009819618428893,0.6338028169014085,0.21951219512195122,0.21951219512195122,0.4891304347826087,0.2608695652173913,0.2608695652173913,0.45257452574525747,-0.0005357608514193011,0.6056338028169014,0.24390243902439024,0.24390243902439024,0.46994535519125685,0.26666666666666666,0.26666666666666666,0.45257452574525747,-0.00023657011937759705,0.5845070422535211,0.2804878048780488,0.2804878048780488,0.4486486486486487,0.21296296296296297,0.21296296296296297,0.37669376693766937,-0.00045428084778987264,0.5704225352112676,0.3170731707317073,0.3170731707317073,0.48214285714285715,0.23008849557522124,0.23008849557522124,0.4010840108401084,,,,,,,
0,DATS,DatChat Inc. Common Stock,105630088.0,United States,Technology,Computer Software: Prepackaged Software,-0.0002984935663838474,0.4578313253012048,0.2777777777777778,0.2777777777777778,0.41304347826086957,0.4639175257731959,0.4639175257731959,0.40725806451612906,3.5857822851789696e-06,0.7469879518072289,0.09876543209876543,0.09876543209876543,0.3583815028901734,0.34782608695652173,0.34782608695652173,0.36693548387096775,-0.00019501818523162716,0.5,0.24691358024691357,0.24691358024691357,0.38967136150234744,0.35714285714285715,0.35714285714285715,0.37701612903225806,2.080885434216962e-05,0.5301204819277109,0.42592592592592593,0.42592592592592593,0.36065573770491804,0.34328358208955223,0.34328358208955223,0.3487903225806452,,,,,,,
0,DAWN,Day One Biopharmaceuticals Inc. Common Stock,1245390963.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0009110082075668004,0.19230769230769232,0.25,0.25,0.3125,0.21739130434782608,0.21739130434782608,0.35135135135135137,-0.0007047444252676715,0.38461538461538464,0.4,0.4,0.43478260869565216,0.2857142857142857,0.2857142857142857,0.3918918918918919,-0.0005129785128905662,0.19230769230769232,0.55,0.55,0.38461538461538464,0.275,0.275,0.33783783783783783,-0.0012329855194395606,0.2692307692307692,0.3,0.3,0.3888888888888889,0.3157894736842105,0.3157894736842105,0.40540540540540543,,,,,,,
0,DB,Deutsche Bank AG Common Stock,25496150000.0,Germany,Finance,Commercial Banks,1.0978220620031721e-05,0.3875,0.27647058823529413,0.27647058823529413,0.39490445859872614,0.4351851851851852,0.4351851851851852,0.3643724696356275,-3.8802187669617875e-05,0.6125,0.18235294117647058,0.18235294117647058,0.362962962962963,0.49206349206349204,0.49206349206349204,0.3785425101214575,1.182410092775368e-05,0.33125,0.34705882352941175,0.34705882352941175,0.30994152046783624,0.31382978723404253,0.31382978723404253,0.3097165991902834,-1.802972523618103e-05,0.28125,0.34705882352941175,0.34705882352941175,0.3879310344827586,0.34502923976608185,0.34502923976608185,0.3522267206477733,,,,,,,
0,DBD,Diebold Nixdorf Incorporated Common Stock,685608464.0,United States,Technology,EDP Services,-1.610293439964963e-05,0.264,0.525974025974026,0.525974025974026,0.308411214953271,0.4576271186440678,0.4576271186440678,0.38903394255874674,6.745540998594432e-06,0.32,0.512987012987013,0.512987012987013,0.3333333333333333,0.4968553459119497,0.4968553459119497,0.39947780678851175,8.63808030794729e-05,0.328,0.2922077922077922,0.2922077922077922,0.3203125,0.3515625,0.3515625,0.3002610966057441,-4.099643154608434e-05,0.36,0.35714285714285715,0.35714285714285715,0.3358208955223881,0.3873239436619718,0.3873239436619718,0.34986945169712796,,,,,,,
